
70,90,90,90,90,1
70,90,20,20,90,1
70,90,20,20,45,0.5
70,90,20,20,135,0.5
70,90,160,160,90,1
70,90,160,160,45,1
70,90,160,160,135,1
70,90,90,90,90,1
